subject,held_out_run,training_runs,frequency_hz,mean_log_psd_db,task_outcome_used
99,6,10/14,8.0,-109.15783907372249,False
99,6,10/14,8.25,-108.1008434757196,False
99,6,10/14,8.5,-108.35742658502426,False
99,6,10/14,8.75,-108.29437919827338,False
99,6,10/14,9.0,-108.0926174339194,False
99,6,10/14,9.25,-108.65209130567247,False
99,6,10/14,9.5,-108.62823326172825,False
99,6,10/14,9.75,-109.52976312994538,False
99,6,10/14,10.0,-110.97201514012502,False
99,6,10/14,10.25,-111.92906203604085,False
99,6,10/14,10.5,-111.25050070786547,False
99,6,10/14,10.75,-112.30491530426997,False
99,6,10/14,11.0,-113.10220789516681,False
99,6,10/14,11.25,-113.32269180884573,False
99,6,10/14,11.5,-115.58797521737613,False
99,6,10/14,11.75,-115.46755714022933,False
99,6,10/14,12.0,-113.93629916043544,False
99,6,10/14,12.25,-114.76883342758342,False
99,6,10/14,12.5,-114.65571701441613,False
99,6,10/14,12.75,-114.96238641829855,False
99,6,10/14,13.0,-114.80331388031811,False
99,6,10/14,13.25,-115.59716905412772,False
99,6,10/14,13.5,-115.34442095724343,False
99,6,10/14,13.75,-114.48115269360679,False
99,6,10/14,14.0,-113.6325639752959,False
99,6,10/14,14.25,-113.05555393938826,False
99,6,10/14,14.5,-114.64979629392604,False
99,6,10/14,14.75,-115.40322494826371,False
99,6,10/14,15.0,-116.22067188444319,False
99,10,6/14,6.0,-114.3910783342018,False
99,10,6/14,6.25,-114.75871095300029,False
99,10,6/14,6.5,-113.67921704432423,False
99,10,6/14,6.75,-112.71737470972575,False
99,10,6/14,7.0,-112.87240528933847,False
99,10,6/14,7.25,-112.6091610456549,False
99,10,6/14,7.5,-111.09486525108267,False
99,10,6/14,7.75,-109.54346092849842,False
99,10,6/14,8.0,-108.08286062901382,False
99,10,6/14,8.25,-106.57368183742295,False
99,10,6/14,8.5,-106.9256334277223,False
99,10,6/14,8.75,-107.49078765187076,False
99,10,6/14,9.0,-106.86669575880832,False
99,10,6/14,9.25,-106.23161870323437,False
99,10,6/14,9.5,-106.67163056878066,False
99,10,6/14,9.75,-108.92211526080284,False
99,10,6/14,10.0,-110.26789964985528,False
99,10,6/14,10.25,-111.74241576190538,False
99,10,6/14,10.5,-111.69553533889531,False
99,10,6/14,10.75,-112.5882819154916,False
99,10,6/14,11.0,-113.26510751520547,False
99,10,6/14,11.25,-113.11571736050948,False
99,10,6/14,11.5,-114.89978411455606,False
99,10,6/14,11.75,-115.42880127182687,False
99,10,6/14,12.0,-114.54007280871137,False
99,10,6/14,12.25,-115.11289199071584,False
99,10,6/14,12.5,-113.85003471481708,False
99,10,6/14,12.75,-114.12716726585069,False
99,10,6/14,13.0,-114.33304383761366,False
99,10,6/14,13.25,-115.75814892277785,False
99,10,6/14,13.5,-115.84325601528523,False
99,10,6/14,13.75,-114.48569490734664,False
99,10,6/14,14.0,-114.15789929993684,False
99,10,6/14,14.25,-113.25127769801682,False
99,10,6/14,14.5,-115.1070277119266,False
99,10,6/14,14.75,-116.68442444696846,False
99,10,6/14,15.0,-115.02436875035407,False
99,14,6/10,6.0,-115.13917463354186,False
99,14,6/10,6.25,-114.24660823296537,False
99,14,6/10,6.5,-115.88140273212102,False
99,14,6/10,6.75,-113.79093319539409,False
99,14,6/10,7.0,-112.69211514326093,False
99,14,6/10,7.25,-112.55834145202822,False
99,14,6/10,7.5,-112.2930205103591,False
99,14,6/10,7.75,-110.74620831655761,False
99,14,6/10,8.0,-109.62069346049128,False
99,14,6/10,8.25,-108.40147504490984,False
99,14,6/10,8.5,-108.27760463150223,False
99,14,6/10,8.75,-109.05895326164456,False
99,14,6/10,9.0,-108.98722756881519,False
99,14,6/10,9.25,-108.13413396984181,False
99,14,6/10,9.5,-108.45669829640403,False
99,14,6/10,9.75,-108.96538332709558,False
99,14,6/10,10.0,-110.24121248824136,False
99,14,6/10,10.25,-111.66477422715913,False
99,14,6/10,10.5,-111.42212125484693,False
99,14,6/10,10.75,-112.31874282021914,False
99,14,6/10,11.0,-112.7297548461032,False
99,14,6/10,11.25,-113.15728803420778,False
99,14,6/10,11.5,-115.16834917280565,False
99,14,6/10,11.75,-114.60303429259113,False
99,14,6/10,12.0,-113.99364822030867,False
99,14,6/10,12.25,-114.34209890004809,False
99,14,6/10,12.5,-114.86951525921368,False
99,14,6/10,12.75,-115.52431316812199,False
99,14,6/10,13.0,-115.43973249567351,False
99,14,6/10,13.25,-115.68345943989426,False
99,14,6/10,13.5,-116.15438672381184,False
99,14,6/10,13.75,-114.6004807654334,False
99,14,6/10,14.0,-112.84540328218473,False
99,14,6/10,14.25,-113.23661435072206,False
99,14,6/10,14.5,-114.56975968303107,False
99,14,6/10,14.75,-115.05723039916413,False
99,14,6/10,15.0,-114.44706445778152,False
101,6,10/14,6.0,-112.61262277887857,False
101,6,10/14,6.25,-112.60105793206718,False
101,6,10/14,6.5,-112.70973017936893,False
101,6,10/14,6.75,-112.69842658353072,False
101,6,10/14,7.0,-112.76753963028511,False
101,6,10/14,7.25,-113.88336125707329,False
101,6,10/14,7.5,-111.95668935070866,False
101,6,10/14,7.75,-113.69007712608507,False
101,6,10/14,8.0,-114.12403312874177,False
101,6,10/14,8.25,-113.52713786138501,False
101,6,10/14,8.5,-114.23069121334385,False
101,6,10/14,8.75,-115.2747425476842,False
101,6,10/14,9.0,-115.30007542189468,False
101,6,10/14,9.25,-114.47300524539631,False
101,6,10/14,9.5,-114.47649778296092,False
101,6,10/14,9.75,-115.43179747510638,False
101,6,10/14,10.0,-115.85696934265174,False
101,6,10/14,10.25,-116.59497244773812,False
101,6,10/14,10.5,-116.40904056266208,False
101,6,10/14,10.75,-115.60333845447728,False
101,6,10/14,11.0,-115.86850854593256,False
101,6,10/14,11.25,-117.92591048016475,False
101,6,10/14,11.5,-117.6206508192448,False
101,6,10/14,11.75,-117.0384696145555,False
101,6,10/14,12.0,-116.54613450255874,False
101,6,10/14,12.25,-116.36125423010382,False
101,6,10/14,12.5,-116.05178502168636,False
101,6,10/14,12.75,-115.8894108796348,False
101,6,10/14,13.0,-116.93918787650173,False
101,6,10/14,13.25,-116.7349845093361,False
101,6,10/14,13.5,-116.40553787873337,False
101,6,10/14,13.75,-116.17077729579259,False
101,6,10/14,14.0,-116.64946788800678,False
101,6,10/14,14.25,-117.21105385481272,False
101,6,10/14,14.5,-116.99874530673868,False
101,6,10/14,14.75,-115.88623772336231,False
101,6,10/14,15.0,-117.21549985775131,False
101,10,6/14,6.0,-112.74730805726605,False
101,10,6/14,6.25,-113.05471148837483,False
101,10,6/14,6.5,-112.43625142885527,False
101,10,6/14,6.75,-112.71092832175,False
101,10,6/14,7.0,-111.94491596809563,False
101,10,6/14,7.25,-113.06519267070335,False
101,10,6/14,7.5,-113.26961863072049,False
101,10,6/14,7.75,-113.6675261739038,False
101,10,6/14,8.0,-113.92019470472333,False
101,10,6/14,8.25,-113.5321224901917,False
101,10,6/14,8.5,-114.75293174705497,False
101,10,6/14,8.75,-114.89739403205198,False
101,10,6/14,9.0,-114.56174192497997,False
101,10,6/14,9.25,-115.30282143023067,False
101,10,6/14,9.5,-114.5501988744198,False
101,10,6/14,9.75,-115.81238980991562,False
101,10,6/14,10.0,-116.10488389508879,False
101,10,6/14,10.25,-115.84045055793295,False
101,10,6/14,10.5,-116.53926495567022,False
101,10,6/14,10.75,-115.74018581202395,False
101,10,6/14,11.0,-116.0782534301436,False
101,10,6/14,11.25,-117.39224230189937,False
101,10,6/14,11.5,-116.15227366028998,False
101,10,6/14,11.75,-116.89960358111942,False
101,10,6/14,12.0,-115.96759187888678,False
101,10,6/14,12.25,-115.66882649531077,False
101,10,6/14,12.5,-116.74980931289615,False
101,10,6/14,12.75,-116.02311515068506,False
101,10,6/14,13.0,-116.47360685808997,False
101,10,6/14,13.25,-116.45139587225185,False
101,10,6/14,13.5,-116.31192832127455,False
101,10,6/14,13.75,-115.92352754019171,False
101,10,6/14,14.0,-116.63737444894917,False
101,10,6/14,14.25,-117.25063942515536,False
101,10,6/14,14.5,-116.55430013228298,False
101,10,6/14,14.75,-116.59673238062058,False
101,10,6/14,15.0,-117.593875803677,False
101,14,6/10,6.0,-113.07980775835173,False
101,14,6/10,6.25,-112.72848499940501,False
101,14,6/10,6.5,-112.52275116206486,False
101,14,6/10,6.75,-112.68111631296583,False
101,14,6/10,7.0,-112.75568994670927,False
101,14,6/10,7.25,-114.43273741971231,False
101,14,6/10,7.5,-113.03033316420664,False
101,14,6/10,7.75,-113.48867011727262,False
101,14,6/10,8.0,-113.41576488743104,False
101,14,6/10,8.25,-112.40439561676334,False
101,14,6/10,8.5,-113.78762462941637,False
101,14,6/10,8.75,-115.8060312300994,False
101,14,6/10,9.0,-114.8599905541482,False
101,14,6/10,9.25,-114.49888021848714,False
101,14,6/10,9.5,-115.57745003596506,False
101,14,6/10,9.75,-115.77514914048885,False
101,14,6/10,10.0,-116.11331934112376,False
101,14,6/10,10.25,-116.72221684889409,False
101,14,6/10,10.5,-117.84721805533685,False
101,14,6/10,10.75,-116.49191252457966,False
101,14,6/10,11.0,-115.56370241369987,False
101,14,6/10,11.25,-117.22225865297803,False
101,14,6/10,11.5,-117.14231358734712,False
101,14,6/10,11.75,-116.70632475059597,False
101,14,6/10,12.0,-116.76473463582117,False
101,14,6/10,12.25,-116.59111580744785,False
101,14,6/10,12.5,-116.82757270425269,False
101,14,6/10,12.75,-115.84454921765686,False
101,14,6/10,13.0,-116.93631054372187,False
101,14,6/10,13.25,-117.16051704042044,False
101,14,6/10,13.5,-116.2310803827628,False
101,14,6/10,13.75,-117.72562483941036,False
101,14,6/10,14.0,-117.44995163617706,False
101,14,6/10,14.25,-116.97913011163381,False
101,14,6/10,14.5,-117.47763927532736,False
101,14,6/10,14.75,-117.31407387128917,False
101,14,6/10,15.0,-116.94282653835711,False
103,6,10/14,6.0,-109.45412425595048,False
103,6,10/14,6.25,-109.56063788394118,False
103,6,10/14,6.5,-109.37912284201154,False
103,6,10/14,6.75,-108.1395112560537,False
103,6,10/14,7.0,-107.570846753951,False
103,6,10/14,7.25,-107.00431949715035,False
103,6,10/14,7.5,-108.0963084314046,False
103,6,10/14,7.75,-106.81984006464164,False
103,6,10/14,8.0,-106.83121857369285,False
103,6,10/14,8.25,-106.16417298507116,False
103,6,10/14,8.5,-106.08399268267007,False
103,6,10/14,8.75,-106.74837499434962,False
103,6,10/14,9.0,-107.123352727849,False
103,6,10/14,9.25,-106.59288871812667,False
103,6,10/14,9.5,-107.73669626281566,False
103,6,10/14,9.75,-106.62077275923158,False
103,6,10/14,10.0,-107.28551628773086,False
103,6,10/14,10.25,-106.33186454013823,False
103,6,10/14,10.5,-106.75164739543749,False
103,6,10/14,10.75,-108.13653244718134,False
103,6,10/14,11.0,-109.912687829481,False
103,6,10/14,11.25,-110.10911530707352,False
103,6,10/14,11.5,-112.55297070952618,False
103,6,10/14,11.75,-113.37105901110029,False
103,6,10/14,12.0,-112.80443724649739,False
103,6,10/14,12.25,-113.05094728575483,False
103,6,10/14,12.5,-114.64344229407413,False
103,6,10/14,12.75,-114.06338284186523,False
103,6,10/14,13.0,-113.12111478450036,False
103,6,10/14,13.25,-114.12693051599227,False
103,6,10/14,13.5,-113.82169639880473,False
103,6,10/14,13.75,-115.21994476725975,False
103,6,10/14,14.0,-115.19320929283636,False
103,6,10/14,14.25,-114.5176890281179,False
103,6,10/14,14.5,-114.16916398321389,False
103,6,10/14,14.75,-114.61015312255836,False
103,6,10/14,15.0,-114.92876453727541,False
103,10,6/14,6.0,-109.44399048070174,False
103,10,6/14,6.25,-109.5690067229651,False
103,10,6/14,6.5,-108.76852428508131,False
103,10,6/14,6.75,-107.95846165898266,False
103,10,6/14,7.0,-108.2378978680458,False
103,10,6/14,7.25,-107.59074874374441,False
103,10,6/14,7.5,-107.83588573155608,False
103,10,6/14,7.75,-106.85243111343917,False
103,10,6/14,8.0,-107.06579248289258,False
103,10,6/14,8.25,-106.5081257248049,False
103,10,6/14,8.5,-106.70905453760147,False
103,10,6/14,8.75,-107.04660015038834,False
103,10,6/14,9.0,-106.72784517192615,False
103,10,6/14,9.25,-106.80860791993642,False
103,10,6/14,9.5,-107.67299578630579,False
103,10,6/14,9.75,-107.77864013815275,False
103,10,6/14,10.0,-108.00002530346153,False
103,10,6/14,10.25,-107.0478051446379,False
103,10,6/14,10.5,-107.7404976838791,False
103,10,6/14,10.75,-108.31097163386983,False
103,10,6/14,11.0,-110.51211687535186,False
103,10,6/14,11.25,-110.64058586189701,False
103,10,6/14,11.5,-112.18311798182471,False
103,10,6/14,11.75,-112.82823038773668,False
103,10,6/14,12.0,-113.29944971190679,False
103,10,6/14,12.25,-114.32465462485996,False
103,10,6/14,12.5,-114.97650223887716,False
103,10,6/14,12.75,-113.83209745296666,False
103,10,6/14,13.0,-114.14248327999252,False
103,10,6/14,13.25,-115.05534665341445,False
103,10,6/14,13.5,-114.53612276768135,False
103,10,6/14,13.75,-115.38762054819789,False
103,10,6/14,14.0,-116.28340638272158,False
103,10,6/14,14.25,-114.64511745652871,False
103,10,6/14,14.5,-114.90305893452484,False
103,10,6/14,14.75,-115.5951704567137,False
103,10,6/14,15.0,-114.8021561609503,False
103,14,6/10,6.0,-108.57182911741035,False
103,14,6/10,6.25,-109.17613782129034,False
103,14,6/10,6.5,-108.30293224222542,False
103,14,6/10,6.75,-108.21133783167284,False
103,14,6/10,7.0,-108.62071662977576,False
103,14,6/10,7.25,-107.93315725529172,False
103,14,6/10,7.5,-106.64647586317129,False
103,14,6/10,7.75,-106.14444285771648,False
103,14,6/10,8.0,-106.53025035749977,False
103,14,6/10,8.25,-106.32753113960649,False
103,14,6/10,8.5,-106.4357476093738,False
103,14,6/10,8.75,-106.24965646987985,False
103,14,6/10,9.0,-106.40470261372255,False
103,14,6/10,9.25,-107.05920183971622,False
103,14,6/10,9.5,-107.99290880748222,False
103,14,6/10,9.75,-107.38473515645579,False
103,14,6/10,10.0,-107.60319917097671,False
103,14,6/10,10.25,-108.13532043254234,False
103,14,6/10,10.5,-107.65284306636659,False
103,14,6/10,10.75,-107.74717740984765,False
103,14,6/10,11.0,-109.51476423042637,False
103,14,6/10,11.25,-109.82669369721391,False
103,14,6/10,11.5,-111.72238262443916,False
103,14,6/10,11.75,-113.15339444645122,False
103,14,6/10,12.0,-113.82548029607905,False
103,14,6/10,12.25,-113.99155305405364,False
103,14,6/10,12.5,-114.41633572432937,False
103,14,6/10,12.75,-114.10333876177113,False
103,14,6/10,13.0,-113.74001048890524,False
103,14,6/10,13.25,-114.65441118447272,False
103,14,6/10,13.5,-114.26910041944471,False
103,14,6/10,13.75,-115.15182289303519,False
103,14,6/10,14.0,-116.02686791848913,False
103,14,6/10,14.25,-115.60381748098207,False
103,14,6/10,14.5,-114.48899205983884,False
103,14,6/10,14.75,-114.67978620297976,False
103,14,6/10,15.0,-114.81571248986545,False
105,6,10/14,6.0,-111.15927804997771,False
105,6,10/14,6.25,-111.71664210820636,False
105,6,10/14,6.5,-113.31102860688996,False
105,6,10/14,6.75,-114.1488364892467,False
105,6,10/14,7.0,-112.72985024779422,False
105,6,10/14,7.25,-111.81113341601275,False
105,6,10/14,7.5,-112.99439161906061,False
105,6,10/14,7.75,-113.80302363612468,False
105,6,10/14,8.0,-112.69385855086115,False
105,6,10/14,8.25,-112.77425935644715,False
105,6,10/14,8.5,-114.10497501364979,False
105,6,10/14,8.75,-114.12395883616193,False
105,6,10/14,9.0,-114.90023318527241,False
105,6,10/14,9.25,-116.33377971836921,False
105,6,10/14,9.5,-115.90827645615411,False
105,6,10/14,9.75,-114.03180520050579,False
105,6,10/14,10.0,-112.73267900394593,False
105,6,10/14,10.25,-113.65280639245596,False
105,6,10/14,10.5,-114.47326640313139,False
105,6,10/14,10.75,-114.774991172548,False
105,6,10/14,11.0,-113.8529394769429,False
105,6,10/14,11.25,-112.91688376793473,False
105,6,10/14,11.5,-113.76283769245225,False
105,6,10/14,11.75,-114.08250725406143,False
105,6,10/14,12.0,-115.34197500001353,False
105,6,10/14,12.25,-117.60191919716343,False
105,6,10/14,12.5,-118.96907374898723,False
105,6,10/14,12.75,-120.57943876033866,False
105,6,10/14,13.0,-121.47126156179,False
105,6,10/14,13.25,-121.86523059103187,False
105,6,10/14,13.5,-121.16526540827228,False
105,6,10/14,13.75,-121.53624640687944,False
105,6,10/14,14.0,-121.8816463088489,False
105,6,10/14,14.25,-122.5460835349259,False
105,6,10/14,14.5,-121.98118851885172,False
105,6,10/14,14.75,-122.15476593361376,False
105,6,10/14,15.0,-122.35549128936113,False
105,10,6/14,6.0,-110.75753425193813,False
105,10,6/14,6.25,-112.86633821641723,False
105,10,6/14,6.5,-113.74914004432608,False
105,10,6/14,6.75,-113.69950541873649,False
105,10,6/14,7.0,-112.56113604495262,False
105,10,6/14,7.25,-112.04352367971335,False
105,10,6/14,7.5,-113.60906223797717,False
105,10,6/14,7.75,-113.5632821385026,False
105,10,6/14,8.0,-113.54845749596879,False
105,10,6/14,8.25,-114.52123608915075,False
105,10,6/14,8.5,-114.7974132302752,False
105,10,6/14,8.75,-115.2189987165338,False
105,10,6/14,9.0,-115.76010675963028,False
105,10,6/14,9.25,-116.39056583943103,False
105,10,6/14,9.5,-116.38554138998992,False
105,10,6/14,9.75,-114.55411066111161,False
105,10,6/14,10.0,-114.05287568871145,False
105,10,6/14,10.25,-114.47534392550854,False
105,10,6/14,10.5,-113.86111697569102,False
105,10,6/14,10.75,-115.1283945501513,False
105,10,6/14,11.0,-115.1909528186408,False
105,10,6/14,11.25,-113.59674425995834,False
105,10,6/14,11.5,-113.06632028504102,False
105,10,6/14,11.75,-113.86011194664766,False
105,10,6/14,12.0,-115.52870812091581,False
105,10,6/14,12.25,-116.94801545254239,False
105,10,6/14,12.5,-118.01588129030148,False
105,10,6/14,12.75,-119.36428382201115,False
105,10,6/14,13.0,-120.23852405292027,False
105,10,6/14,13.25,-121.04852748458205,False
105,10,6/14,13.5,-120.89027450253822,False
105,10,6/14,13.75,-121.08755990059257,False
105,10,6/14,14.0,-121.92681403007336,False
105,10,6/14,14.25,-122.4902147772346,False
105,10,6/14,14.5,-122.07356174015669,False
105,10,6/14,14.75,-121.97761974789621,False
105,10,6/14,15.0,-122.96088056424851,False
105,14,6/10,6.0,-112.05164378333086,False
105,14,6/10,6.25,-112.67664400430054,False
105,14,6/10,6.5,-114.46513444680022,False
105,14,6/10,6.75,-114.46171331615756,False
105,14,6/10,7.0,-113.41166879577533,False
105,14,6/10,7.25,-113.17446789299758,False
105,14,6/10,7.5,-114.58862335795551,False
105,14,6/10,7.75,-113.48467041659312,False
105,14,6/10,8.0,-112.97569617783736,False
105,14,6/10,8.25,-114.33902890163895,False
105,14,6/10,8.5,-114.49068774507937,False
105,14,6/10,8.75,-114.92769023898316,False
105,14,6/10,9.0,-115.54703154673054,False
105,14,6/10,9.25,-116.69120893196569,False
105,14,6/10,9.5,-116.19740977374774,False
105,14,6/10,9.75,-114.31782341250826,False
105,14,6/10,10.0,-113.63393679704801,False
105,14,6/10,10.25,-114.29868809541618,False
105,14,6/10,10.5,-115.19870433009645,False
105,14,6/10,10.75,-115.63140862049788,False
105,14,6/10,11.0,-114.50150544804787,False
105,14,6/10,11.25,-113.86118121511753,False
105,14,6/10,11.5,-114.10135719792146,False
105,14,6/10,11.75,-114.10262028890023,False
105,14,6/10,12.0,-115.58636806227318,False
105,14,6/10,12.25,-116.70678601838243,False
105,14,6/10,12.5,-118.12369507295826,False
105,14,6/10,12.75,-118.6964675933393,False
105,14,6/10,13.0,-119.5782861764721,False
105,14,6/10,13.25,-121.84392347902264,False
105,14,6/10,13.5,-120.46824039818608,False
105,14,6/10,13.75,-121.24839753111806,False
105,14,6/10,14.0,-122.24084351501656,False
105,14,6/10,14.25,-123.44826816202223,False
105,14,6/10,14.5,-121.4276486707222,False
105,14,6/10,14.75,-122.9452509770196,False
105,14,6/10,15.0,-123.98716044199458,False
107,6,10/14,6.0,-112.69245010758723,False
107,6,10/14,6.25,-113.08216827219526,False
107,6,10/14,6.5,-114.40255612132763,False
107,6,10/14,6.75,-113.29083032715438,False
107,6,10/14,7.0,-112.12131838080687,False
107,6,10/14,7.25,-113.43234051106914,False
107,6,10/14,7.5,-113.93357864728148,False
107,6,10/14,7.75,-113.73780511918933,False
107,6,10/14,8.0,-112.76381863695931,False
107,6,10/14,8.25,-112.15766467602494,False
107,6,10/14,8.5,-112.32054701351288,False
107,6,10/14,8.75,-111.01420420156423,False
107,6,10/14,9.0,-111.15821521606922,False
107,6,10/14,9.25,-111.88331094368542,False
107,6,10/14,9.5,-110.67484811157757,False
107,6,10/14,9.75,-111.1375915370449,False
107,6,10/14,10.0,-110.64777284982223,False
107,6,10/14,10.25,-110.54701660288352,False
107,6,10/14,10.5,-111.31136046650433,False
107,6,10/14,10.75,-111.8305362635147,False
107,6,10/14,11.0,-112.22731372940196,False
107,6,10/14,11.25,-112.69062529085384,False
107,6,10/14,11.5,-114.56399780939002,False
