development_fold,subject,method,calibration_size,calibration_run,test_runs,training_subjects,source_CSP_fit_subjects,source_scaler_fit_subjects,calibration_trial_keys,calibration_trial_count,calibration_fists_count,calibration_feet_count,test_trial_keys,test_runs_absent_from_calibration,target_EEG_used_for_source_CSP_fit,target_EEG_used_for_source_scaler_fit,unlabeled_test_EEG_used_for_adaptation,target_CSP_refit,target_scaler_refit,decision_layer_fitted_from_calibration_only,calibrated_threshold,target_LDA_training_trial_count
18,18,target_lda,14,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,S018_R06_T00/S018_R06_T01/S018_R06_T02/S018_R06_T03/S018_R06_T04/S018_R06_T05/S018_R06_T06/S018_R06_T07/S018_R06_T08/S018_R06_T09/S018_R06_T10/S018_R06_T11/S018_R06_T12/S018_R06_T13,14,7,7,S018_R10_T00/S018_R10_T01/S018_R10_T02/S018_R10_T03/S018_R10_T04/S018_R10_T05/S018_R10_T06/S018_R10_T07/S018_R10_T08/S018_R10_T09/S018_R10_T10/S018_R10_T11/S018_R10_T12/S018_R10_T13/S018_R10_T14/S018_R14_T00/S018_R14_T01/S018_R14_T02/S018_R14_T03/S018_R14_T04/S018_R14_T05/S018_R14_T06/S018_R14_T07/S018_R14_T08/S018_R14_T09/S018_R14_T10/S018_R14_T11/S018_R14_T12/S018_R14_T13/S018_R14_T14,True,False,False,False,False,False,True,,14
18,18,target_lda,14,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,S018_R10_T00/S018_R10_T01/S018_R10_T02/S018_R10_T03/S018_R10_T04/S018_R10_T05/S018_R10_T06/S018_R10_T07/S018_R10_T08/S018_R10_T09/S018_R10_T10/S018_R10_T11/S018_R10_T12/S018_R10_T13,14,7,7,S018_R06_T00/S018_R06_T01/S018_R06_T02/S018_R06_T03/S018_R06_T04/S018_R06_T05/S018_R06_T06/S018_R06_T07/S018_R06_T08/S018_R06_T09/S018_R06_T10/S018_R06_T11/S018_R06_T12/S018_R06_T13/S018_R06_T14/S018_R14_T00/S018_R14_T01/S018_R14_T02/S018_R14_T03/S018_R14_T04/S018_R14_T05/S018_R14_T06/S018_R14_T07/S018_R14_T08/S018_R14_T09/S018_R14_T10/S018_R14_T11/S018_R14_T12/S018_R14_T13/S018_R14_T14,True,False,False,False,False,False,True,,14
18,18,target_lda,14,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20,S018_R14_T00/S018_R14_T01/S018_R14_T02/S018_R14_T03/S018_R14_T04/S018_R14_T05/S018_R14_T06/S018_R14_T07/S018_R14_T08/S018_R14_T09/S018_R14_T10/S018_R14_T11/S018_R14_T12/S018_R14_T13,14,7,7,S018_R06_T00/S018_R06_T01/S018_R06_T02/S018_R06_T03/S018_R06_T04/S018_R06_T05/S018_R06_T06/S018_R06_T07/S018_R06_T08/S018_R06_T09/S018_R06_T10/S018_R06_T11/S018_R06_T12/S018_R06_T13/S018_R06_T14/S018_R10_T00/S018_R10_T01/S018_R10_T02/S018_R10_T03/S018_R10_T04/S018_R10_T05/S018_R10_T06/S018_R10_T07/S018_R10_T08/S018_R10_T09/S018_R10_T10/S018_R10_T11/S018_R10_T12/S018_R10_T13/S018_R10_T14,True,False,False,False,False,False,True,,14
19,19,threshold,0,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,,0,0,0,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,False,,0
19,19,threshold,0,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,,0,0,0,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,False,,0
19,19,threshold,0,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,,0,0,0,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,False,,0
19,19,threshold,4,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03,4,2,2,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,1.0211313702273042,0
19,19,threshold,4,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03,4,2,2,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,0.9717344818793467,0
19,19,threshold,4,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03,4,2,2,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,True,0.16652281363547555,0
19,19,threshold,8,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07,8,4,4,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,1.0211313702273042,0
19,19,threshold,8,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07,8,4,4,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,0.03538865251500539,0
19,19,threshold,8,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07,8,4,4,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,True,0.3224388436810448,0
19,19,threshold,12,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11,12,6,6,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,1.0211313702273042,0
19,19,threshold,12,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11,12,6,6,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,0.9717344818793467,0
19,19,threshold,12,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11,12,6,6,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,True,0.3224388436810448,0
19,19,threshold,14,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13,14,7,7,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,1.1804217540994104,0
19,19,threshold,14,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13,14,7,7,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,0.9717344818793467,0
19,19,threshold,14,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13,14,7,7,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,True,0.40573802478544374,0
19,19,target_lda,0,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,,0,0,0,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,False,,0
19,19,target_lda,0,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,,0,0,0,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,False,,0
19,19,target_lda,0,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,,0,0,0,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,False,,0
19,19,target_lda,4,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03,4,2,2,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,,4
19,19,target_lda,4,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03,4,2,2,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,,4
19,19,target_lda,4,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03,4,2,2,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,True,,4
19,19,target_lda,8,6,10/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07,8,4,4,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,,8
19,19,target_lda,8,10,6/14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07,8,4,4,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07/S019_R14_T08/S019_R14_T09/S019_R14_T10/S019_R14_T11/S019_R14_T12/S019_R14_T13/S019_R14_T14,True,False,False,False,False,False,True,,8
19,19,target_lda,8,14,6/10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/20,S019_R14_T00/S019_R14_T01/S019_R14_T02/S019_R14_T03/S019_R14_T04/S019_R14_T05/S019_R14_T06/S019_R14_T07,8,4,4,S019_R06_T00/S019_R06_T01/S019_R06_T02/S019_R06_T03/S019_R06_T04/S019_R06_T05/S019_R06_T06/S019_R06_T07/S019_R06_T08/S019_R06_T09/S019_R06_T10/S019_R06_T11/S019_R06_T12/S019_R06_T13/S019_R06_T14/S019_R10_T00/S019_R10_T01/S019_R10_T02/S019_R10_T03/S019_R10_T04/S019_R10_T05/S019_R10_T06/S019_R10_T07/S019_R10_T08/S019_R10_T09/S019_R10_T10/S019_R10_T11/S019_R10_T12/S019_R10_T13/S019_R10_T14,True,False,False,False,False,False,True,,8
