annotation,band_lower_hz,band_upper_hz,change_db,change_percent,channel,confirmed_exclusion,frequency_band,frequency_center_count,low_reference_power_candidate,primary_retained,quality_evidence,quality_status,reference_log_power_robust_z,reference_mean_wavelet_power_v2,rest_annotation_index,rest_epoch_array_index,rest_event_sample,rest_event_time_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,run,run_trial_index,semantic_condition,source_file,source_sha256,subject,subject_role,task_annotation_index,task_epoch_array_index,task_event_sample,task_event_time_seconds,task_interval_start_seconds,task_interval_stop_seconds,task_log_power_robust_z,task_mean_wavelet_power_v2
T2,12.0,13.0,-1.7704893163075823,-33.480179539907915,C4,False,central_12_13,2,False,True,,not flagged,-0.44854696267776795,5.454016775984175e-11,4,16,2640,16.5,1.1,3.1,10,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,5,16,3296,20.6,1.0,3.0,-1.1086097049964312,3.628002167247976e-11
T1,12.0,13.0,-0.9454407619720416,-19.56298904651444,C3,False,central_12_13,2,False,True,,not flagged,-0.11588290378096759,7.666159726135349e-11,6,17,3952,24.7,1.1,3.1,10,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,7,17,4608,28.8,1.0,3.0,-0.00588411993292068,6.166429738623189e-11
T1,12.0,13.0,1.0282282536896294,26.713482050221888,Cz,False,central_12_13,2,False,True,,not flagged,-2.049267219600005,2.834523860684749e-11,6,17,3952,24.7,1.1,3.1,10,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,7,17,4608,28.8,1.0,3.0,-0.7596599283704442,3.591723883418026e-11
T1,12.0,13.0,-2.74085084994167,-46.7995978745274,C4,False,central_12_13,2,False,True,,not flagged,0.1894232410642822,8.420009201982787e-11,6,17,3952,24.7,1.1,3.1,10,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,7,17,4608,28.8,1.0,3.0,-0.6421398346699296,4.4794787544566393e-11
T1,12.0,13.0,1.8773198013048416,54.07493036836045,C3,False,central_12_13,2,False,True,,not flagged,-0.013509594749155975,8.041951248698405e-11,8,18,5264,32.9,1.1,3.1,10,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,9,18,5920,37.0,1.0,3.0,1.909723446312473,1.239063078668956e-10
T1,12.0,13.0,2.345078724626217,71.59628151228961,Cz,False,central_12_13,2,False,True,,not flagged,-0.575211635152378,4.467511997817029e-11,8,18,5264,32.9,1.1,3.1,10,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,9,18,5920,37.0,1.0,3.0,0.8751745930141259,7.666084464369423e-11
T1,12.0,13.0,3.6787489728236036,133.27859839658922,C4,False,central_12_13,2,False,True,,not flagged,-0.7406385628654276,4.4706292008143075e-11,8,18,5264,32.9,1.1,3.1,10,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,9,18,5920,37.0,1.0,3.0,1.2276946236210353,1.0429021139168255e-10
T2,12.0,13.0,-1.8628352695346908,-34.87968794027944,C3,False,central_12_13,2,False,True,,not flagged,0.10571632414950669,8.502886520100972e-11,10,19,6576,41.1,1.1,3.1,10,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,11,19,7232,45.2,1.0,3.0,-0.30139176730568573,5.537106235973668e-11
T2,12.0,13.0,0.20392540246494947,4.807543071296391,Cz,False,central_12_13,2,False,True,,not flagged,-0.19419234408873653,5.02502677744548e-11,10,19,6576,41.1,1.1,3.1,10,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,11,19,7232,45.2,1.0,3.0,0.06566486400169136,5.266607104115349e-11
T2,12.0,13.0,-3.1118389015221224,-51.155450337159564,C4,False,central_12_13,2,False,True,,not flagged,0.7180302484150645,1.2066430810219972e-10,10,19,6576,41.1,1.1,3.1,10,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,11,19,7232,45.2,1.0,3.0,-0.03501814384121172,5.893793789630173e-11
T2,12.0,13.0,0.05273098762221416,1.221576899019897,C3,False,central_12_13,2,False,True,,not flagged,0.23863090087189423,9.047953645589217e-11,12,20,7888,49.3,1.1,3.1,10,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,13,20,8544,53.4,1.0,3.0,1.0799801005592438,9.158481357157763e-11
T2,12.0,13.0,4.749859882323072,198.52863022142347,Cz,False,central_12_13,2,False,True,,not flagged,-0.6784193402476811,4.3274448584763455e-11,12,20,7888,49.3,1.1,3.1,10,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,13,20,8544,53.4,1.0,3.0,2.0004656385934148,1.291866185959685e-10
T2,12.0,13.0,0.9048373993285739,23.163987204448702,C4,False,central_12_13,2,False,True,,not flagged,-0.6347904778588553,4.804623406524254e-11,12,20,7888,49.3,1.1,3.1,10,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,13,20,8544,53.4,1.0,3.0,-0.026111825322479215,5.91756575763348e-11
T1,12.0,13.0,-1.4857576449993728,-28.972875061433832,C3,False,central_12_13,2,False,True,high max_task_p2p_uV (robust_z=7.40); high median_task_p2p_uV (robust_z=10.38); high frontal_max_task_p2p_uV (robust_z=6.76); high median_task_channel_std_uV (robust_z=11.09); channel-specific high task p2p: FC1/FCz/FC2/FC4/C3/C1/Cz/C2/C4/CP5/CP3/CP1/CPz/CP2/CP4/CP6/Fp1/Fpz/Fp2/AF7/AF3/AFz/AF4/AF8/F7/F5/F3/F1/Fz/F2/F4/F6/F8/T7/T9/T10/TP7/P7/P5/P3/P1/Pz/P2/P4/P6/P8/PO7/PO3/POz/PO4/PO8/O1/Oz/O2/Iz,statistical candidate,0.8133604415310868,1.18366966195732e-10,14,21,9200,57.5,1.1,3.1,10,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,15,21,9856,61.6,1.0,3.0,0.8450406288228836,8.407265296583294e-11
T1,12.0,13.0,-2.149144579662479,-39.03430317863352,Cz,False,central_12_13,2,False,True,high max_task_p2p_uV (robust_z=7.40); high median_task_p2p_uV (robust_z=10.38); high frontal_max_task_p2p_uV (robust_z=6.76); high median_task_channel_std_uV (robust_z=11.09); channel-specific high task p2p: FC1/FCz/FC2/FC4/C3/C1/Cz/C2/C4/CP5/CP3/CP1/CPz/CP2/CP4/CP6/Fp1/Fpz/Fp2/AF7/AF3/AFz/AF4/AF8/F7/F5/F3/F1/Fz/F2/F4/F6/F8/T7/T9/T10/TP7/P7/P5/P3/P1/Pz/P2/P4/P6/P8/PO7/PO3/POz/PO4/PO8/O1/Oz/O2/Iz,statistical candidate,0.49908961022523624,6.22396867877972e-11,14,21,9200,57.5,1.1,3.1,10,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,15,21,9856,61.6,1.0,3.0,-0.6412442751719976,3.7944858749616526e-11
T1,12.0,13.0,0.2924497830382545,6.96580854368642,C4,False,central_12_13,2,False,True,high max_task_p2p_uV (robust_z=7.40); high median_task_p2p_uV (robust_z=10.38); high frontal_max_task_p2p_uV (robust_z=6.76); high median_task_channel_std_uV (robust_z=11.09); channel-specific high task p2p: FC1/FCz/FC2/FC4/C3/C1/Cz/C2/C4/CP5/CP3/CP1/CPz/CP2/CP4/CP6/Fp1/Fpz/Fp2/AF7/AF3/AFz/AF4/AF8/F7/F5/F3/F1/Fz/F2/F4/F6/F8/T7/T9/T10/TP7/P7/P5/P3/P1/Pz/P2/P4/P6/P8/PO7/PO3/POz/PO4/PO8/O1/Oz/O2/Iz,statistical candidate,0.01467806040471289,7.475746655591436e-11,14,21,9200,57.5,1.1,3.1,10,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,15,21,9856,61.6,1.0,3.0,0.6400522978824833,7.996492854830976e-11
T1,12.0,13.0,-2.5696470759669925,-44.660492164567536,C3,False,central_12_13,2,False,True,,not flagged,0.5303194262822685,1.0369748886850225e-10,16,22,10512,65.7,1.1,3.1,10,8,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,17,22,11168,69.8,1.0,3.0,-0.20328723074282232,5.7385679977531515e-11
T1,12.0,13.0,-1.8601645152860626,-34.83962898358382,Cz,False,central_12_13,2,False,True,,not flagged,1.2561597399048603,7.862247698267158e-11,16,22,10512,65.7,1.1,3.1,10,8,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,17,22,11168,69.8,1.0,3.0,0.006081428225672619,5.123069770420522e-11
T1,12.0,13.0,2.131435800947642,63.35919329197493,C4,False,central_12_13,2,False,True,,not flagged,-1.0578386328892848,3.602452734465947e-11,16,22,10512,65.7,1.1,3.1,10,8,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,17,22,11168,69.8,1.0,3.0,-0.03834531152582181,5.884937725748263e-11
T2,12.0,13.0,4.1024062723185315,157.182034289087,C3,False,central_12_13,2,False,True,,not flagged,0.12868675085648423,8.594681382991191e-11,18,23,11824,73.9,1.1,3.1,10,9,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,19,23,12480,78.0,1.0,3.0,3.498650585214533,2.2103976421442182e-10
T2,12.0,13.0,-3.041626207870454,-50.35935918409746,Cz,False,central_12_13,2,False,True,,not flagged,0.4913513919746309,6.209121395543879e-11,18,23,11824,73.9,1.1,3.1,10,9,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,19,23,12480,78.0,1.0,3.0,-1.089512902702212,3.0822476497852925e-11
T2,12.0,13.0,-0.2866080669418277,-6.386346858639527,C4,False,central_12_13,2,False,True,,not flagged,1.0669483653526144,1.53012053091108e-10,18,23,11824,73.9,1.1,3.1,10,9,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,19,23,12480,78.0,1.0,3.0,1.929851877456041,1.432401726451842e-10
T1,12.0,13.0,-1.2704642354339704,-25.363102833774825,C3,False,central_12_13,2,False,True,,not flagged,1.3869853517128572,1.5476986610841007e-10,20,24,13136,82.1,1.1,3.1,10,10,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,21,24,13792,86.2,1.0,3.0,1.7172305479035206,1.1551542581163841e-10
T1,12.0,13.0,1.4669553161672764,40.18305865238887,Cz,False,central_12_13,2,False,True,,not flagged,0.1009079536003433,5.5042007461288616e-11,20,24,13136,82.1,1.1,3.1,10,10,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,21,24,13792,86.2,1.0,3.0,0.8891570574904669,7.715956960291048e-11
T1,12.0,13.0,-0.20719917639389956,-4.658916671463716,C4,False,central_12_13,2,False,True,,not flagged,1.2248425200791973,1.7037354125238043e-10,20,24,13136,82.1,1.1,3.1,10,10,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,21,24,13792,86.2,1.0,3.0,2.208110788109929,1.6243597993521016e-10
T2,12.0,13.0,-1.9290853229866025,-35.865536265509306,C3,False,central_12_13,2,False,True,,not flagged,-0.41766151672236707,6.657505388961446e-11,22,25,14448,90.3,1.1,3.1,10,11,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,23,25,15104,94.4,1.0,3.0,-1.0148933248998548,4.269755379305242e-11
T2,12.0,13.0,0.04360952756834073,1.0092049489882466,Cz,False,central_12_13,2,False,True,,not flagged,-0.6705806597523188,4.337927171138246e-11,22,25,14448,90.3,1.1,3.1,10,11,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,23,25,15104,94.4,1.0,3.0,-0.3309790079774867,4.381705746832879e-11
T2,12.0,13.0,0.5049146883158253,12.328890386105032,C4,False,central_12_13,2,False,True,,not flagged,-0.2453278199676219,6.263136887774532e-11,22,25,14448,90.3,1.1,3.1,10,11,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,23,25,15104,94.4,1.0,3.0,0.35670488902695374,7.035312169399964e-11
T2,12.0,13.0,0.881919613829044,22.51576083547941,C3,False,central_12_13,2,False,True,,not flagged,-0.8254067485644175,5.5021460287463426e-11,24,26,15760,98.5,1.1,3.1,10,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,25,26,16416,102.6,1.0,3.0,0.23867305125325397,6.740996069397697e-11
T2,12.0,13.0,-0.11509268400955663,-2.615299803651103,Cz,False,central_12_13,2,False,True,,not flagged,-0.06399863211013908,5.231061526721707e-11,24,26,15760,98.5,1.1,3.1,10,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,25,26,16416,102.6,1.0,3.0,-0.0060814282256814395,5.094253584884486e-11
T2,12.0,13.0,-1.5535405079059719,-30.07283051431365,C4,False,central_12_13,2,False,True,,not flagged,0.7856592190668892,1.2634883266541974e-10,24,26,15760,98.5,1.1,3.1,10,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,25,26,16416,102.6,1.0,3.0,0.8607423539849227,8.835216236113429e-11
T1,12.0,13.0,3.6549960884138777,132.00620959444677,C3,False,central_12_13,2,False,True,high max_task_p2p_uV (robust_z=3.67); high frontal_max_task_p2p_uV (robust_z=3.56); channel-specific high task p2p: Fp1/Fpz/Fp2/AF7/AF8/P4,statistical candidate,-0.2662594109760704,7.145766196833413e-11,26,27,17072,106.7,1.1,3.1,10,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,27,27,17728,110.8,1.0,3.0,2.7090319729148904,1.6578621299754455e-10
T1,12.0,13.0,2.5477510120334594,79.79396134713816,Cz,False,central_12_13,2,False,True,high max_task_p2p_uV (robust_z=3.67); high frontal_max_task_p2p_uV (robust_z=3.56); channel-specific high task p2p: Fp1/Fpz/Fp2/AF7/AF8/P4,statistical candidate,-0.740511571597014,4.245301754826757e-11,26,27,17072,106.7,1.1,3.1,10,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,27,27,17728,110.8,1.0,3.0,0.8657910401155935,7.632796196142598e-11
T1,12.0,13.0,0.7318239677549492,18.35385187147609,C4,False,central_12_13,2,False,True,high max_task_p2p_uV (robust_z=3.67); high frontal_max_task_p2p_uV (robust_z=3.56); channel-specific high task p2p: Fp1/Fpz/Fp2/AF7/AF8/P4,statistical candidate,-0.4420670980253022,5.478126294361291e-11,26,27,17072,106.7,1.1,3.1,10,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R10.edf,0dd5cabe19f4a7be3e907a69b752c41d459da617fe1b4110ed4bf8400a912666,102,replication_2,27,27,17728,110.8,1.0,3.0,0.17600152546617773,6.483573479760744e-11
T1,12.0,13.0,-4.758598895376252,-66.56971258256917,C3,False,central_12_13,2,False,True,,not flagged,1.1766120978460988,1.4027392741325584e-10,0,28,0,0.0,1.1,3.1,14,0,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,1,28,688,4.3,1.0,3.0,-0.7575440168431525,4.689397710596973e-11
T1,12.0,13.0,-4.056139695767435,-60.70058999643695,Cz,False,central_12_13,2,False,True,,not flagged,1.7857574644926166,9.258383170346002e-11,0,28,0,0.0,1.1,3.1,14,0,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,1,28,688,4.3,1.0,3.0,-0.7317652766434296,3.638489961815155e-11
T1,12.0,13.0,-3.8773016402123393,-59.04849793015483,C4,False,central_12_13,2,False,True,,not flagged,0.6111863817190304,1.1220023144478588e-10,0,28,0,0.0,1.1,3.1,14,0,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,1,28,688,4.3,1.0,3.0,-0.5859142462192246,4.594768010248255e-11
T2,12.0,13.0,-4.58300202871739,-65.19033873738135,C3,False,central_12_13,2,False,True,,not flagged,0.8246394282608276,1.1899270799562135e-10,2,29,1344,8.4,1.1,3.1,14,1,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,3,29,2000,12.5,1.0,3.0,-1.0982207067665346,4.142095858049274e-11
T2,12.0,13.0,-3.021417317973985,-50.12782966912381,Cz,False,central_12_13,2,False,True,,not flagged,0.6391387231048851,6.498900465826009e-11,2,29,1344,8.4,1.1,3.1,14,1,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,3,29,2000,12.5,1.0,3.0,-0.9811234778283346,3.241142709950853e-11
T2,12.0,13.0,-4.058658479239295,-60.723375919196194,C4,False,central_12_13,2,False,True,,not flagged,0.05304025576629492,7.673529517244333e-11,2,29,1344,8.4,1.1,3.1,14,1,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,3,29,2000,12.5,1.0,3.0,-1.518927258894786,3.013903342217576e-11
T2,12.0,13.0,-1.3577785600061423,-26.84868392191423,C3,False,central_12_13,2,False,True,,not flagged,-0.08380848923875253,7.781969616141904e-11,4,30,2656,16.6,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,5,30,3312,20.7,1.0,3.0,-0.2253588877739113,5.692613191004562e-11
T2,12.0,13.0,-0.8848157400770135,-18.432260651791214,Cz,False,central_12_13,2,False,True,,not flagged,-0.10566391434485797,5.164222235282286e-11,4,30,2656,16.6,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,5,30,3312,20.7,1.0,3.0,-0.41597940924425403,4.2123393322372964e-11
T2,12.0,13.0,-1.584077714638382,-30.56279542807563,C4,False,central_12_13,2,False,True,,not flagged,0.3544144847696827,9.420785340921732e-11,4,30,2656,16.6,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,5,30,3312,20.7,1.0,3.0,0.19569200517812937,6.541529989457686e-11
T1,12.0,13.0,-6.658142152380564,-78.41332342211335,C3,False,central_12_13,2,False,True,,not flagged,1.0827940687101927,1.3425493408309295e-10,6,31,3968,24.8,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,7,31,4624,28.9,1.0,3.0,-2.0786171985671036,2.8981178410372187e-11
T1,12.0,13.0,-2.6455139134351895,-45.618822293435485,Cz,False,central_12_13,2,False,True,,not flagged,2.655424536979666,1.2108970269062293e-10,6,31,3968,24.8,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,7,31,4624,28.9,1.0,3.0,0.5473951787978828,6.585000640453829e-11
T1,12.0,13.0,-5.143883697796449,-69.40773516834611,C4,False,central_12_13,2,False,True,,not flagged,0.9829173836456594,1.445055375728914e-10,6,31,3968,24.8,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,7,31,4624,28.9,1.0,3.0,-0.6713393635668365,4.4207516750704064e-11
T1,12.0,13.0,-2.2327429674196693,-40.19662373395033,C3,False,central_12_13,2,False,True,,not flagged,0.20537796212857085,8.90839445126434e-11,8,32,5280,33.0,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,9,32,5936,37.1,1.0,3.0,-0.4073154891874155,5.327520652953504e-11
T1,12.0,13.0,-2.5846800237030325,-44.85171673681516,Cz,False,central_12_13,2,False,True,,not flagged,-0.5335931462046053,4.525268579121083e-11,8,32,5280,33.0,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,9,32,5936,37.1,1.0,3.0,-1.5447611627934783,2.4956079344335946e-11
T1,12.0,13.0,-4.810744364746301,-66.96870782334153,C4,False,central_12_13,2,False,True,,not flagged,0.6748233841932074,1.1716720178362736e-10,8,32,5280,33.0,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,9,32,5936,37.1,1.0,3.0,-0.9656317927435518,3.8701840756364945e-11
T2,12.0,13.0,0.15183033063764553,3.5578518465269973,C3,False,central_12_13,2,False,True,,not flagged,2.236261370860191,2.3019945646584588e-10,10,33,6592,41.2,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S102/S102R14.edf,9c983d89d2df07f4477a73b17c5226166f859498f1f859fa64ca92ea3b144427,102,replication_2,11,33,7248,45.3,1.0,3.0,3.706082822997184,2.383896120784111e-10
